Sector,Fecha,Hora,Mp10,Mp2_5
centro ,14/08/2019,2,265,235
el carmen ,14/08/2019,2,386,349
labranza ,14/08/2019,2,336,317
pedro valdivia ,14/08/2019,2,166,154
poniente ,14/08/2019,2,99,96
pueblo nuevo ,14/08/2019,2,375,337
santa rosa ,14/08/2019,2,375,296
universidad ,14/08/2019,2,103,101
amanecer ,14/08/2019,3,427,385
centro ,14/08/2019,3,190,171
el carmen ,14/08/2019,3,330,300
labranza ,14/08/2019,3,225,216
pedro valdivia ,14/08/2019,3,116,105
poniente ,14/08/2019,3,92,90
pueblo nuevo ,14/08/2019,3,211,194
santa rosa ,14/08/2019,3,218,180
universidad ,14/08/2019,3,82,79
amanecer ,14/08/2019,4,258,237
centro ,14/08/2019,4,105,96
el carmen ,14/08/2019,4,309,275
labranza ,14/08/2019,4,174,167
pedro valdivia ,14/08/2019,4,96,87
poniente ,14/08/2019,4,66,64
pueblo nuevo ,14/08/2019,4,134,126
santa rosa ,14/08/2019,4,154,129
universidad ,14/08/2019,4,92,90
amanecer ,14/08/2019,5,167,157
centro ,14/08/2019,5,83,76
el carmen ,14/08/2019,5,111,103
labranza ,14/08/2019,5,137,132
pedro valdivia ,14/08/2019,5,61,55
poniente ,14/08/2019,5,73,71
pueblo nuevo ,14/08/2019,5,117,110
santa rosa ,14/08/2019,5,147,125
universidad ,14/08/2019,5,87,85
amanecer ,14/08/2019,6,140,132
centro ,14/08/2019,6,80,74
el carmen ,14/08/2019,6,65,60
labranza ,14/08/2019,6,90,88
pedro valdivia ,14/08/2019,6,78,72
poniente ,14/08/2019,6,46,44
pueblo nuevo ,14/08/2019,6,137,127
santa rosa ,14/08/2019,6,174,145
universidad ,14/08/2019,6,68,66
amanecer ,14/08/2019,7,233,217
centro ,14/08/2019,7,109,99
el carmen ,14/08/2019,7,35,34
labranza ,14/08/2019,7,120,117
pedro valdivia ,14/08/2019,7,124,114
poniente ,14/08/2019,7,31,29
pueblo nuevo ,14/08/2019,7,219,202
santa rosa ,14/08/2019,7,236,193
universidad ,14/08/2019,7,73,71
amanecer ,14/08/2019,8,195,184
centro ,14/08/2019,8,131,121
el carmen ,14/08/2019,8,456,445
labranza ,14/08/2019,8,177,175
pedro valdivia ,14/08/2019,8,180,167
poniente ,14/08/2019,8,118,116
pueblo nuevo ,14/08/2019,8,267,247
santa rosa ,14/08/2019,8,373,294
universidad ,14/08/2019,8,76,74
amanecer ,14/08/2019,9,119,114
centro ,14/08/2019,9,113,103
el carmen ,14/08/2019,9,233,225
labranza ,14/08/2019,9,154,153
pedro valdivia ,14/08/2019,9,179,166
poniente ,14/08/2019,9,85,83
pueblo nuevo ,14/08/2019,9,212,196
santa rosa ,14/08/2019,9,197,164
universidad ,14/08/2019,9,55,53
amanecer ,14/08/2019,10,121,116
centro ,14/08/2019,10,105,98
el carmen ,14/08/2019,10,69,69
labranza ,14/08/2019,10,115,114
pedro valdivia ,14/08/2019,10,205,193
poniente ,14/08/2019,10,80,77
pueblo nuevo ,14/08/2019,10,131,122
santa rosa ,14/08/2019,10,138,117
universidad ,14/08/2019,10,62,60
amanecer ,14/08/2019,11,120,116
centro ,14/08/2019,11,100,95
el carmen ,14/08/2019,11,25,25
labranza ,14/08/2019,11,75,74
pedro valdivia ,14/08/2019,11,187,178
poniente ,14/08/2019,11,45,43
pueblo nuevo ,14/08/2019,11,138,129
santa rosa ,14/08/2019,11,138,119
universidad ,14/08/2019,11,61,59
amanecer ,14/08/2019,12,100,98
centro ,14/08/2019,12,61,57
el carmen ,14/08/2019,12,19,18
labranza ,14/08/2019,12,73,72
pedro valdivia ,14/08/2019,12,93,88
poniente ,14/08/2019,12,36,35
pueblo nuevo ,14/08/2019,12,79,74
santa rosa ,14/08/2019,12,61,55
universidad ,14/08/2019,12,51,49
amanecer ,14/08/2019,13,96,94
centro ,14/08/2019,13,61,58
el carmen ,14/08/2019,13,17,17
labranza ,14/08/2019,13,19,19
pedro valdivia ,14/08/2019,13,60,56
poniente ,14/08/2019,13,15,14
pueblo nuevo ,14/08/2019,13,81,77
santa rosa ,14/08/2019,13,75,68
universidad ,14/08/2019,13,45,43
amanecer ,14/08/2019,14,79,77
centro ,14/08/2019,14,48,46
el carmen ,14/08/2019,14,17,17
labranza ,14/08/2019,14,23,23
pedro valdivia ,14/08/2019,14,56,53
poniente ,14/08/2019,14,25,24
pueblo nuevo ,14/08/2019,14,31,30
santa rosa ,14/08/2019,14,56,52
universidad ,14/08/2019,14,38,36
amanecer ,14/08/2019,15,50,47
centro ,14/08/2019,15,22,21
el carmen ,14/08/2019,15,29,28
labranza ,14/08/2019,15,32,32
pedro valdivia ,14/08/2019,15,37,35
poniente ,14/08/2019,15,25,23
pueblo nuevo ,14/08/2019,15,35,33
santa rosa ,14/08/2019,15,38,34
universidad ,14/08/2019,15,19,18
amanecer ,14/08/2019,16,90,88
centro ,14/08/2019,16,50,47
el carmen ,14/08/2019,16,35,35
labranza ,14/08/2019,16,45,45
pedro valdivia ,14/08/2019,16,68,65
poniente ,14/08/2019,16,48,46
pueblo nuevo ,14/08/2019,16,48,46
santa rosa ,14/08/2019,16,52,49
universidad ,14/08/2019,16,42,40
amanecer ,14/08/2019,17,195,189
centro ,14/08/2019,17,27,25
el carmen ,14/08/2019,17,81,80
labranza ,14/08/2019,17,55,54
pedro valdivia ,14/08/2019,17,140,132
poniente ,14/08/2019,17,52,52
pueblo nuevo ,14/08/2019,17,49,46
santa rosa ,14/08/2019,17,66,60
universidad ,14/08/2019,17,80,78
amanecer ,14/08/2019,18,464,441
centro ,14/08/2019,18,63,59
el carmen ,14/08/2019,18,66,64
labranza ,14/08/2019,18,57,57
pedro valdivia ,14/08/2019,18,295,278
poniente ,14/08/2019,18,50,48
pueblo nuevo ,14/08/2019,18,108,102
santa rosa ,14/08/2019,18,419,363
universidad ,14/08/2019,18,211,207
amanecer ,14/08/2019,19,388,367
centro ,14/08/2019,19,157,146
el carmen ,14/08/2019,19,76,75
labranza ,14/08/2019,19,64,63
pedro valdivia ,14/08/2019,19,367,344
poniente ,14/08/2019,19,51,49
pueblo nuevo ,14/08/2019,19,161,153
santa rosa ,14/08/2019,19,848,735
universidad ,14/08/2019,19,178,175
amanecer ,14/08/2019,20,219,208
centro ,14/08/2019,20,143,133
el carmen ,14/08/2019,20,370,366
labranza ,14/08/2019,20,134,134
pedro valdivia ,14/08/2019,20,479,447
poniente ,14/08/2019,20,107,104
pueblo nuevo ,14/08/2019,20,207,193
santa rosa ,14/08/2019,20,681,558
universidad ,14/08/2019,20,84,82
amanecer ,14/08/2019,21,198,190
centro ,14/08/2019,21,110,103
el carmen ,14/08/2019,21,686,680
labranza ,14/08/2019,21,275,272
pedro valdivia ,14/08/2019,21,453,426
poniente ,14/08/2019,21,92,90
pueblo nuevo ,14/08/2019,21,283,263
santa rosa ,14/08/2019,21,649,532
universidad ,14/08/2019,21,82,80
amanecer ,14/08/2019,22,448,418
centro ,14/08/2019,22,134,124
el carmen ,14/08/2019,22,989,984
labranza ,14/08/2019,22,607,598
pedro valdivia ,14/08/2019,22,416,386
poniente ,14/08/2019,22,136,133
pueblo nuevo ,14/08/2019,22,145,137
santa rosa ,14/08/2019,22,568,462
universidad ,14/08/2019,22,232,228
amanecer ,14/08/2019,23,548,513
centro ,14/08/2019,23,168,154
el carmen ,14/08/2019,23,972,958
labranza ,14/08/2019,23,597,588
pedro valdivia ,14/08/2019,23,265,246
poniente ,14/08/2019,23,160,157
pueblo nuevo ,14/08/2019,23,387,351
santa rosa ,14/08/2019,23,758,609
universidad ,14/08/2019,23,170,167
amanecer ,15/08/2019,0,772,681
centro ,15/08/2019,0,124,115
el carmen ,15/08/2019,0,670,641
labranza ,15/08/2019,0,494,490
pedro valdivia ,15/08/2019,0,236,221
poniente ,15/08/2019,0,143,140
pueblo nuevo ,15/08/2019,0,323,296
santa rosa ,15/08/2019,0,461,366
universidad ,15/08/2019,0,133,130
amanecer ,15/08/2019,1,786,708
centro ,15/08/2019,1,98,91
el carmen ,15/08/2019,1,729,708
labranza ,15/08/2019,1,406,400
pedro valdivia ,15/08/2019,1,265,247
poniente ,15/08/2019,1,185,182
pueblo nuevo ,15/08/2019,1,216,200
santa rosa ,15/08/2019,1,395,318
universidad ,15/08/2019,1,150,147
amanecer ,15/08/2019,2,695,610
centro ,15/08/2019,2,55,51
el carmen ,15/08/2019,2,663,648
labranza ,15/08/2019,2,322,317
pedro valdivia ,15/08/2019,2,259,240
poniente ,15/08/2019,2,78,76
pueblo nuevo ,15/08/2019,2,261,238
santa rosa ,15/08/2019,2,226,187
universidad ,15/08/2019,2,35,34
amanecer ,15/08/2019,3,494,462
centro ,15/08/2019,3,48,45
el carmen ,15/08/2019,3,432,423
labranza ,15/08/2019,3,275,266
pedro valdivia ,15/08/2019,3,142,131
poniente ,15/08/2019,3,126,123
pueblo nuevo ,15/08/2019,3,178,164
santa rosa ,15/08/2019,3,164,137
universidad ,15/08/2019,3,46,44
amanecer ,15/08/2019,4,442,401
centro ,15/08/2019,4,47,43
el carmen ,15/08/2019,4,304,289
labranza ,15/08/2019,4,286,277
pedro valdivia ,15/08/2019,4,177,162
poniente ,15/08/2019,4,82,80
pueblo nuevo ,15/08/2019,4,171,158
santa rosa ,15/08/2019,4,158,132
universidad ,15/08/2019,4,53,50
amanecer ,15/08/2019,5,359,329
centro ,15/08/2019,5,53,48
el carmen ,15/08/2019,5,197,190
labranza ,15/08/2019,5,297,289
pedro valdivia ,15/08/2019,5,160,146
poniente ,15/08/2019,5,115,113
pueblo nuevo ,15/08/2019,5,77,72
santa rosa ,15/08/2019,5,140,117
universidad ,15/08/2019,5,63,61
amanecer ,15/08/2019,6,405,364
centro ,15/08/2019,6,45,42
el carmen ,15/08/2019,6,130,125
labranza ,15/08/2019,6,228,217
pedro valdivia ,15/08/2019,6,77,71
poniente ,15/08/2019,6,58,56
pueblo nuevo ,15/08/2019,6,109,102
santa rosa ,15/08/2019,6,158,133
universidad ,15/08/2019,6,79,77
amanecer ,15/08/2019,7,291,270
centro ,15/08/2019,7,51,47
el carmen ,15/08/2019,7,191,176
labranza ,15/08/2019,7,184,174
pedro valdivia ,15/08/2019,7,88,81
poniente ,15/08/2019,7,77,75
pueblo nuevo ,15/08/2019,7,124,116
santa rosa ,15/08/2019,7,214,173
universidad ,15/08/2019,7,37,35
amanecer ,15/08/2019,8,159,149
centro ,15/08/2019,8,60,55
el carmen ,15/08/2019,8,65,65
labranza ,15/08/2019,8,162,156
pedro valdivia ,15/08/2019,8,118,110
poniente ,15/08/2019,8,121,118
pueblo nuevo ,15/08/2019,8,208,193
santa rosa ,15/08/2019,8,397,314
universidad ,15/08/2019,8,54,52
amanecer ,15/08/2019,9,99,96
centro ,15/08/2019,9,95,88
el carmen ,15/08/2019,9,35,34
labranza ,15/08/2019,9,212,210
pedro valdivia ,15/08/2019,9,159,149
poniente ,15/08/2019,9,39,37
pueblo nuevo ,15/08/2019,9,241,223
santa rosa ,15/08/2019,9,434,353
universidad ,15/08/2019,9,59,57
amanecer ,15/08/2019,10,93,90
centro ,15/08/2019,10,45,42
el carmen ,15/08/2019,10,33,32
labranza ,15/08/2019,10,107,106
pedro valdivia ,15/08/2019,10,63,59
poniente ,15/08/2019,10,26,25
pueblo nuevo ,15/08/2019,10,167,156
santa rosa ,15/08/2019,10,157,134
universidad ,15/08/2019,10,52,50
amanecer ,15/08/2019,11,86,83
centro ,15/08/2019,11,46,42
el carmen ,15/08/2019,11,20,20
labranza ,15/08/2019,11,22,21
pedro valdivia ,15/08/2019,11,55,51
poniente ,15/08/2019,11,26,24
pueblo nuevo ,15/08/2019,11,69,65
santa rosa ,15/08/2019,11,95,84
universidad ,15/08/2019,11,32,30
amanecer ,15/08/2019,12,65,64
centro ,15/08/2019,12,30,27
el carmen ,15/08/2019,12,16,16
labranza ,15/08/2019,12,15,14
pedro valdivia ,15/08/2019,12,30,28
poniente ,15/08/2019,12,22,21
pueblo nuevo ,15/08/2019,12,35,33
santa rosa ,15/08/2019,12,64,55
universidad ,15/08/2019,12,26,25
amanecer ,15/08/2019,13,34,32
centro ,15/08/2019,13,24,22
el carmen ,15/08/2019,13,17,17
labranza ,15/08/2019,13,17,17
pedro valdivia ,15/08/2019,13,30,28
poniente ,15/08/2019,13,25,23
pueblo nuevo ,15/08/2019,13,39,37
santa rosa ,15/08/2019,13,54,49
universidad ,15/08/2019,13,18,17
amanecer ,15/08/2019,14,36,35
centro ,15/08/2019,14,18,17
el carmen ,15/08/2019,14,19,19
labranza ,15/08/2019,14,14,14
pedro valdivia ,15/08/2019,14,27,26
poniente ,15/08/2019,14,28,26
pueblo nuevo ,15/08/2019,14,37,34
santa rosa ,15/08/2019,14,56,50
universidad ,15/08/2019,14,19,18
amanecer ,15/08/2019,15,43,42
centro ,15/08/2019,15,21,20
el carmen ,15/08/2019,15,28,27
labranza ,15/08/2019,15,25,24
pedro valdivia ,15/08/2019,15,30,27
poniente ,15/08/2019,15,24,23
pueblo nuevo ,15/08/2019,15,41,38
santa rosa ,15/08/2019,15,57,51
universidad ,15/08/2019,15,16,15
amanecer ,15/08/2019,16,60,58
centro ,15/08/2019,16,23,21
el carmen ,15/08/2019,16,27,27
labranza ,15/08/2019,16,19,19
pedro valdivia ,15/08/2019,16,51,47
poniente ,15/08/2019,16,41,39
pueblo nuevo ,15/08/2019,16,36,34
santa rosa ,15/08/2019,16,58,53
universidad ,15/08/2019,16,19,18
amanecer ,15/08/2019,17,92,90
centro ,15/08/2019,17,22,20
el carmen ,15/08/2019,17,44,43
labranza ,15/08/2019,17,20,20
pedro valdivia ,15/08/2019,17,75,71
poniente ,15/08/2019,17,43,41
pueblo nuevo ,15/08/2019,17,57,54
santa rosa ,15/08/2019,17,122,109
universidad ,15/08/2019,17,27,26
amanecer ,15/08/2019,18,148,139
centro ,15/08/2019,18,44,40
el carmen ,15/08/2019,18,90,89
labranza ,15/08/2019,18,29,28
pedro valdivia ,15/08/2019,18,103,97
poniente ,15/08/2019,18,49,47
pueblo nuevo ,15/08/2019,18,75,71
santa rosa ,15/08/2019,18,132,117
universidad ,15/08/2019,18,46,44
amanecer ,15/08/2019,19,116,113
centro ,15/08/2019,19,50,46
el carmen ,15/08/2019,19,214,198
labranza ,15/08/2019,19,38,37
pedro valdivia ,15/08/2019,19,78,73
poniente ,15/08/2019,19,51,49
pueblo nuevo ,15/08/2019,19,87,82
santa rosa ,15/08/2019,19,124,107
universidad ,15/08/2019,19,31,29
amanecer ,15/08/2019,20,123,118
centro ,15/08/2019,20,56,52
el carmen ,15/08/2019,20,89,88
labranza ,15/08/2019,20,45,44
pedro valdivia ,15/08/2019,20,61,57
poniente ,15/08/2019,20,61,59
pueblo nuevo ,15/08/2019,20,116,109
santa rosa ,15/08/2019,20,136,117
universidad ,15/08/2019,20,42,40
amanecer ,15/08/2019,21,112,108
centro ,15/08/2019,21,58,53
el carmen ,15/08/2019,21,50,50
labranza ,15/08/2019,21,45,44
pedro valdivia ,15/08/2019,21,62,58
poniente ,15/08/2019,21,37,35
pueblo nuevo ,15/08/2019,21,87,82
santa rosa ,15/08/2019,21,117,102
universidad ,15/08/2019,21,43,42
amanecer ,15/08/2019,22,109,106
centro ,15/08/2019,22,33,30
el carmen ,15/08/2019,22,54,53
labranza ,15/08/2019,22,36,35
pedro valdivia ,15/08/2019,22,41,37
poniente ,15/08/2019,22,34,32
pueblo nuevo ,15/08/2019,22,41,38
santa rosa ,15/08/2019,22,92,79
universidad ,15/08/2019,22,39,37
amanecer ,15/08/2019,23,112,106
centro ,15/08/2019,23,29,27
el carmen ,15/08/2019,23,43,42
labranza ,15/08/2019,23,56,55
pedro valdivia ,15/08/2019,23,124,114
poniente ,15/08/2019,23,35,34
pueblo nuevo ,15/08/2019,23,66,61
santa rosa ,15/08/2019,23,71,61
universidad ,15/08/2019,23,46,44
amanecer ,16/08/2019,0,206,196
centro ,16/08/2019,0,27,25
el carmen ,16/08/2019,0,50,48
labranza ,16/08/2019,0,76,74
pedro valdivia ,16/08/2019,0,86,78
poniente ,16/08/2019,0,34,32
pueblo nuevo ,16/08/2019,0,72,68
santa rosa ,16/08/2019,0,70,59
universidad ,16/08/2019,0,34,32
amanecer ,16/08/2019,1,56,54
centro ,16/08/2019,1,30,27
el carmen ,16/08/2019,1,122,112
labranza ,16/08/2019,1,67,64
pedro valdivia ,16/08/2019,1,49,44
poniente ,16/08/2019,1,72,70
pueblo nuevo ,16/08/2019,1,45,42
santa rosa ,16/08/2019,1,55,47
universidad ,16/08/2019,1,25,24
amanecer ,16/08/2019,2,38,37
centro ,16/08/2019,2,26,24
el carmen ,16/08/2019,2,59,55
labranza ,16/08/2019,2,36,34
pedro valdivia ,16/08/2019,2,25,22
poniente ,16/08/2019,2,62,60
pueblo nuevo ,16/08/2019,2,53,50
santa rosa ,16/08/2019,2,42,36
universidad ,16/08/2019,2,18,17
amanecer ,16/08/2019,3,33,32
centro ,16/08/2019,3,24,22
el carmen ,16/08/2019,3,64,61
labranza ,16/08/2019,3,40,37
pedro valdivia ,16/08/2019,3,24,21
poniente ,16/08/2019,3,39,37
pueblo nuevo ,16/08/2019,3,37,35
santa rosa ,16/08/2019,3,37,31
universidad ,16/08/2019,3,15,14
amanecer ,16/08/2019,4,26,25
centro ,16/08/2019,4,24,21
el carmen ,16/08/2019,4,43,41
labranza ,16/08/2019,4,43,40
pedro valdivia ,16/08/2019,4,25,22
poniente ,16/08/2019,4,39,37
pueblo nuevo ,16/08/2019,4,38,35
santa rosa ,16/08/2019,4,37,30
universidad ,16/08/2019,4,16,15
amanecer ,16/08/2019,5,25,24
centro ,16/08/2019,5,22,20
el carmen ,16/08/2019,5,39,38
labranza ,16/08/2019,5,39,37
pedro valdivia ,16/08/2019,5,47,42
poniente ,16/08/2019,5,37,35
pueblo nuevo ,16/08/2019,5,28,27
santa rosa ,16/08/2019,5,33,28
universidad ,16/08/2019,5,16,15
amanecer ,16/08/2019,6,27,26
centro ,16/08/2019,6,24,21
el carmen ,16/08/2019,6,42,40
labranza ,16/08/2019,6,36,34
pedro valdivia ,16/08/2019,6,26,23
poniente ,16/08/2019,6,35,33
pueblo nuevo ,16/08/2019,6,34,32
santa rosa ,16/08/2019,6,38,32
universidad ,16/08/2019,6,17,16
amanecer ,16/08/2019,7,31,30
centro ,16/08/2019,7,28,26
el carmen ,16/08/2019,7,37,35
labranza ,16/08/2019,7,35,33
pedro valdivia ,16/08/2019,7,57,51
poniente ,16/08/2019,7,32,30
pueblo nuevo ,16/08/2019,7,50,47
santa rosa ,16/08/2019,7,64,54
universidad ,16/08/2019,7,18,17
amanecer ,16/08/2019,8,51,50
centro ,16/08/2019,8,42,39
el carmen ,16/08/2019,8,43,41
labranza ,16/08/2019,8,48,46
pedro valdivia ,16/08/2019,8,66,59
poniente ,16/08/2019,8,42,40
pueblo nuevo ,16/08/2019,8,87,81
santa rosa ,16/08/2019,8,82,70
universidad ,16/08/2019,8,27,25
amanecer ,16/08/2019,9,88,84
centro ,16/08/2019,9,60,56
el carmen ,16/08/2019,9,99,96
labranza ,16/08/2019,9,67,65
pedro valdivia ,16/08/2019,9,91,86
poniente ,16/08/2019,9,48,46
pueblo nuevo ,16/08/2019,9,110,102
santa rosa ,16/08/2019,9,222,183
universidad ,16/08/2019,9,44,42
amanecer ,16/08/2019,10,151,146
centro ,16/08/2019,10,82,77
el carmen ,16/08/2019,10,94,92
labranza ,16/08/2019,10,68,66
pedro valdivia ,16/08/2019,10,96,88
poniente ,16/08/2019,10,55,53
pueblo nuevo ,16/08/2019,10,112,107
santa rosa ,16/08/2019,10,182,158
universidad ,16/08/2019,10,71,69
amanecer ,16/08/2019,11,102,99
centro ,16/08/2019,11,59,55
el carmen ,16/08/2019,11,158,148
labranza ,16/08/2019,11,71,70
pedro valdivia ,16/08/2019,11,93,87
poniente ,16/08/2019,11,61,59
pueblo nuevo ,16/08/2019,11,102,95
santa rosa ,16/08/2019,11,119,104
universidad ,16/08/2019,11,49,47
amanecer ,16/08/2019,12,74,72
centro ,16/08/2019,12,48,44
el carmen ,16/08/2019,12,55,52
labranza ,16/08/2019,12,36,36
pedro valdivia ,16/08/2019,12,53,49
poniente ,16/08/2019,12,30,29
pueblo nuevo ,16/08/2019,12,82,77
santa rosa ,16/08/2019,12,135,117
universidad ,16/08/2019,12,29,27
amanecer ,16/08/2019,13,58,53
centro ,16/08/2019,13,26,24
el carmen ,16/08/2019,13,42,41
labranza ,16/08/2019,13,29,29
pedro valdivia ,16/08/2019,13,68,64
poniente ,16/08/2019,13,20,19
pueblo nuevo ,16/08/2019,13,52,50
santa rosa ,16/08/2019,13,107,95
universidad ,16/08/2019,13,31,29
amanecer ,16/08/2019,14,80,78
centro ,16/08/2019,14,25,23
el carmen ,16/08/2019,14,54,53
labranza ,16/08/2019,14,28,28
pedro valdivia ,16/08/2019,14,69,65
poniente ,16/08/2019,14,26,25
pueblo nuevo ,16/08/2019,14,42,41
santa rosa ,16/08/2019,14,110,94
universidad ,16/08/2019,14,38,36
amanecer ,16/08/2019,15,135,131
centro ,16/08/2019,15,22,21
el carmen ,16/08/2019,15,98,94
labranza ,16/08/2019,15,25,24
pedro valdivia ,16/08/2019,15,70,65
poniente ,16/08/2019,15,24,23
pueblo nuevo ,16/08/2019,15,42,40
santa rosa ,16/08/2019,15,115,99
universidad ,16/08/2019,15,56,54
amanecer ,16/08/2019,16,91,87
centro ,16/08/2019,16,20,18
el carmen ,16/08/2019,16,124,120
labranza ,16/08/2019,16,56,55
pedro valdivia ,16/08/2019,16,75,70
poniente ,16/08/2019,16,20,19
pueblo nuevo ,16/08/2019,16,50,48
santa rosa ,16/08/2019,16,123,107
universidad ,16/08/2019,16,37,35
amanecer ,16/08/2019,17,74,72
centro ,16/08/2019,17,29,27
el carmen ,16/08/2019,17,98,96
labranza ,16/08/2019,17,38,37
pedro valdivia ,16/08/2019,17,94,88
poniente ,16/08/2019,17,15,14
pueblo nuevo ,16/08/2019,17,45,42
santa rosa ,16/08/2019,17,163,142
universidad ,16/08/2019,17,37,35
amanecer ,16/08/2019,18,83,80
centro ,16/08/2019,18,35,32
el carmen ,16/08/2019,18,75,74
labranza ,16/08/2019,18,40,40
pedro valdivia ,16/08/2019,18,114,107
poniente ,16/08/2019,18,29,27
pueblo nuevo ,16/08/2019,18,67,62
santa rosa ,16/08/2019,18,179,154
universidad ,16/08/2019,18,32,30
amanecer ,16/08/2019,19,89,86
centro ,16/08/2019,19,39,36
el carmen ,16/08/2019,19,65,62
labranza ,16/08/2019,19,31,31
pedro valdivia ,16/08/2019,19,66,62
poniente ,16/08/2019,19,34,32
pueblo nuevo ,16/08/2019,19,72,68
santa rosa ,16/08/2019,19,151,129
universidad ,16/08/2019,19,46,44
amanecer ,16/08/2019,20,109,105
centro ,16/08/2019,20,47,43
el carmen ,16/08/2019,20,54,53
labranza ,16/08/2019,20,34,33
pedro valdivia ,16/08/2019,20,56,52
poniente ,16/08/2019,20,23,21
pueblo nuevo ,16/08/2019,20,83,78
santa rosa ,16/08/2019,20,132,117
universidad ,16/08/2019,20,40,39
amanecer ,16/08/2019,21,74,72
centro ,16/08/2019,21,24,22
el carmen ,16/08/2019,21,53,50
labranza ,16/08/2019,21,25,24
pedro valdivia ,16/08/2019,21,58,53
poniente ,16/08/2019,21,16,15
pueblo nuevo ,16/08/2019,21,36,34
santa rosa ,16/08/2019,21,105,91
universidad ,16/08/2019,21,34,32
amanecer ,16/08/2019,22,42,40
centro ,16/08/2019,22,25,23
el carmen ,16/08/2019,22,45,44
labranza ,16/08/2019,22,22,22
pedro valdivia ,16/08/2019,22,41,38
poniente ,16/08/2019,22,15,14
pueblo nuevo ,16/08/2019,22,60,56
santa rosa ,16/08/2019,22,96,83
universidad ,16/08/2019,22,19,18
amanecer ,16/08/2019,23,60,58
centro ,16/08/2019,23,36,33
el carmen ,16/08/2019,23,57,56
labranza ,16/08/2019,23,29,28
pedro valdivia ,16/08/2019,23,39,36
poniente ,16/08/2019,23,19,18
pueblo nuevo ,16/08/2019,23,75,71
santa rosa ,16/08/2019,23,83,71
universidad ,16/08/2019,23,33,31
amanecer ,17/08/2019,0,52,51
centro ,17/08/2019,0,32,29
el carmen ,17/08/2019,0,55,51
labranza ,17/08/2019,0,34,33
pedro valdivia ,17/08/2019,0,26,24
poniente ,17/08/2019,0,27,25
pueblo nuevo ,17/08/2019,0,69,65
santa rosa ,17/08/2019,0,71,62
universidad ,17/08/2019,0,23,22
amanecer ,17/08/2019,1,43,42
centro ,17/08/2019,1,29,26
el carmen ,17/08/2019,1,20,19
labranza ,17/08/2019,1,23,22
pedro valdivia ,17/08/2019,1,23,20
poniente ,17/08/2019,1,11,10
pueblo nuevo ,17/08/2019,1,55,50
santa rosa ,17/08/2019,1,64,55
universidad ,17/08/2019,1,15,14
amanecer ,17/08/2019,2,17,16
centro ,17/08/2019,2,7,6
el carmen ,17/08/2019,2,15,14
labranza ,17/08/2019,2,9,8
pedro valdivia ,17/08/2019,2,17,15
poniente ,17/08/2019,2,6,5
pueblo nuevo ,17/08/2019,2,17,16
santa rosa ,17/08/2019,2,24,22
universidad ,17/08/2019,2,7,6
amanecer ,17/08/2019,3,8,8
centro ,17/08/2019,3,4,4
el carmen ,17/08/2019,3,11,10
labranza ,17/08/2019,3,9,8
pedro valdivia ,17/08/2019,3,7,6
poniente ,17/08/2019,3,5,4
pueblo nuevo ,17/08/2019,3,8,7
santa rosa ,17/08/2019,3,14,12
universidad ,17/08/2019,3,5,4
amanecer ,17/08/2019,4,10,9
centro ,17/08/2019,4,5,4
el carmen ,17/08/2019,4,7,7
labranza ,17/08/2019,4,7,7
pedro valdivia ,17/08/2019,4,8,7
poniente ,17/08/2019,4,6,5
pueblo nuevo ,17/08/2019,4,8,8
santa rosa ,17/08/2019,4,16,14
universidad ,17/08/2019,4,5,4
amanecer ,17/08/2019,5,6,6
centro ,17/08/2019,5,5,4
el carmen ,17/08/2019,5,14,12
labranza ,17/08/2019,5,20,19
pedro valdivia ,17/08/2019,5,7,6
poniente ,17/08/2019,5,8,7
pueblo nuevo ,17/08/2019,5,8,8
santa rosa ,17/08/2019,5,13,11
universidad ,17/08/2019,5,6,5
amanecer ,17/08/2019,6,13,12
centro ,17/08/2019,6,7,6
el carmen ,17/08/2019,6,17,16
labranza ,17/08/2019,6,17,16
pedro valdivia ,17/08/2019,6,8,7
poniente ,17/08/2019,6,9,8
pueblo nuevo ,17/08/2019,6,12,11
santa rosa ,17/08/2019,6,16,14
universidad ,17/08/2019,6,6,5
amanecer ,17/08/2019,7,14,14
centro ,17/08/2019,7,4,4
el carmen ,17/08/2019,7,27,25
labranza ,17/08/2019,7,40,39
pedro valdivia ,17/08/2019,7,13,11
poniente ,17/08/2019,7,35,33
pueblo nuevo ,17/08/2019,7,9,8
santa rosa ,17/08/2019,7,16,14
universidad ,17/08/2019,7,8,7
amanecer ,17/08/2019,8,17,17
centro ,17/08/2019,8,6,6
el carmen ,17/08/2019,8,21,20
labranza ,17/08/2019,8,11,11
